STN---,WBAN,YEARMODA,TEMP,Unnamed: 4,DEWP,Unnamed: 6,SLP,Unnamed: 8,STP,Unnamed: 10,VISIB,Unnamed: 12,WDSP,Unnamed: 14,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT
10014,99999,20200820,68.5,12,58.7,12,9999.9,0,9999.9,0,6.1,12,9.5,12,14.0,22.9,73.4*,62.6*,99.99,999.9,10000
10014,99999,20200821,65.6,12,58.5,12,9999.9,0,9999.9,0,6.0,12,13.2,12,22.9,36.9,69.8*,62.6*,99.99,999.9,10010
10014,99999,20200823,56.7,10,52.7,10,9999.9,0,9999.9,0,6.2,10,12.1,10,18.1,27.0,59.0*,55.4*,99.99,999.9,10000
10014,99999,20200824,52.3,12,46.9,12,9999.9,0,9999.9,0,6.2,12,3.6,12,7.0,999.9,59.0*,46.4*,99.99,999.9,10000
10014,99999,20200825,55.9,12,48.4,12,9999.9,0,9999.9,0,6.2,12,3.9,12,7.0,999.9,59.0*,50.0*,0.00I,999.9,0
10014,99999,20200826,59.2,11,48.7,11,9999.9,0,9999.9,0,6.2,10,5.3,11,8.9,999.9,64.4*,51.8*,0.00I,999.9,0
10014,99999,20200827,59.6,12,49.0,12,9999.9,0,9999.9,0,6.2,12,8.4,12,14.0,999.9,62.6*,53.6*,0.00I,999.9,0
10014,99999,20200828,62.9,6,48.8,6,9999.9,0,9999.9,0,6.2,6,4.5,6,9.9,999.9,68.0*,59.0*,0.00I,999.9,0
10014,99999,20200830,58.0,11,47.2,11,9999.9,0,9999.9,0,6.2,11,13.8,11,18.1,28.0,60.8*,53.6*,0.00I,999.9,0
10014,99999,20200831,56.5,13,45.7,13,9999.9,0,9999.9,0,6.2,13,4.9,13,8.9,999.9,62.6*,48.2*,0.00I,999.9,0
10014,99999,20200901,62.3,7,50.0,7,9999.9,0,9999.9,0,6.2,7,6.0,7,8.0,999.9,66.2*,60.8*,0.00I,999.9,0
10014,99999,20200902,65.1,8,49.6,8,9999.9,0,9999.9,0,6.2,7,11.4,8,14.0,24.1,68.0*,60.8*,0.00I,999.9,0
10014,99999,20200903,57.1,12,52.2,12,9999.9,0,9999.9,0,6.1,12,13.0,12,15.9,999.9,59.0*,55.4*,99.99,999.9,10000
10014,99999,20200904,56.5,10,54.1,10,9999.9,0,9999.9,0,6.2,10,7.6,10,11.1,999.9,59.0*,53.6*,99.99,999.9,10000
10014,99999,20200906,53.1,11,50.2,11,9999.9,0,9999.9,0,6.2,11,9.7,11,17.1,999.9,57.2*,48.2*,99.99,999.9,10000
10014,99999,20200907,53.1,14,47.2,14,9999.9,0,9999.9,0,5.9,13,10.4,13,17.1,31.1,55.4*,50.0*,99.99,999.9,10000
10014,99999,20200908,54.4,13,53.3,13,9999.9,0,9999.9,0,5.9,13,9.5,13,12.0,999.9,57.2*,51.8*,99.99,999.9,10000
10014,99999,20200909,54.4,12,51.5,12,9999.9,0,9999.9,0,6.2,12,8.6,12,15.0,22.0,59.0*,51.8*,99.99,999.9,10000
10014,99999,20200910,51.5,11,40.8,11,9999.9,0,9999.9,0,6.2,11,4.8,11,8.0,999.9,53.6*,48.2*,0.00I,999.9,0
10014,99999,20200911,53.6,11,51.6,11,9999.9,0,9999.9,0,5.7,11,13.5,11,15.9,31.1,55.4*,51.8*,99.99,999.9,10000
10014,99999,20200913,53.6,11,52.3,11,9999.9,0,9999.9,0,4.9,11,5.7,11,9.9,999.9,55.4*,50.0*,99.99,999.9,10000
10014,99999,20200914,57.5,13,57.2,13,9999.9,0,9999.9,0,6.2,13,7.8,13,9.9,999.9,59.0*,57.2*,0.00I,999.9,0
10014,99999,20200915,57.7,11,56.4,11,9999.9,0,9999.9,0,6.2,11,6.2,11,8.9,999.9,59.0*,57.2*,99.99,999.9,10000
10014,99999,20200916,56.3,6,42.8,6,9999.9,0,9999.9,0,6.2,6,14.3,6,19.0,999.9,57.2*,55.4*,0.00I,999.9,0
10014,99999,20200917,60.8,6,50.0,6,9999.9,0,9999.9,0,6.2,5,7.3,6,13.0,999.9,62.6*,53.6*,0.00I,999.9,0
10014,99999,20200918,53.6,7,52.6,7,9999.9,0,9999.9,0,4.2,7,7.1,7,9.9,999.9,9999.9,9999.9,99.99,999.9,10000
10014,99999,20200920,53.3,13,50.3,13,9999.9,0,9999.9,0,6.2,13,5.2,13,8.0,999.9,57.2*,46.4*,0.00I,999.9,0
10014,99999,20200921,54.8,12,52.6,12,9999.9,0,9999.9,0,5.8,12,9.3,12,13.0,999.9,57.2*,53.6*,99.99,999.9,10000
10014,99999,20200922,57.2,7,48.5,7,9999.9,0,9999.9,0,6.2,7,15.7,7,18.1,31.1,9999.9,55.4*,99.99,999.9,10000
10014,99999,20200923,52.7,10,48.0,10,9999.9,0,9999.9,0,5.4,10,9.9,10,13.0,999.9,55.4*,50.0*,99.99,999.9,10000
10014,99999,20200924,51.2,12,50.0,12,9999.9,0,9999.9,0,6.1,12,5.8,12,12.0,999.9,55.4*,48.2*,99.99,999.9,10000
10014,99999,20200925,50.1,12,45.0,12,9999.9,0,9999.9,0,6.2,12,6.8,12,8.9,999.9,53.6*,42.8*,99.99,999.9,10000
10014,99999,20200927,56.5,11,48.7,11,9999.9,0,9999.9,0,6.2,11,2.4,11,5.1,999.9,64.4*,48.2*,0.00I,999.9,0
10014,99999,20200928,56.9,14,53.1,14,9999.9,0,9999.9,0,6.2,14,4.2,14,8.0,999.9,62.6*,51.8*,0.00I,999.9,0
10014,99999,20200929,55.4,5,54.7,5,9999.9,0,9999.9,0,0.9,5,3.2,5,5.1,999.9,9999.9,9999.9,99.99,999.9,10000
10014,99999,20200930,57.4,11,51.5,11,9999.9,0,9999.9,0,6.2,11,8.2,11,12.0,999.9,60.8*,53.6*,99.99,999.9,10000
10014,99999,20201001,62.0,9,46.0,9,9999.9,0,9999.9,0,6.2,9,16.3,9,19.0,32.1,64.4*,60.8*,0.00I,999.9,0
10014,99999,20201002,64.1,7,45.6,7,9999.9,0,9999.9,0,6.2,7,18.9,7,21.0,31.1,66.2*,62.6*,0.00I,999.9,0
10014,99999,20201004,61.4,13,49.3,13,9999.9,0,9999.9,0,6.2,13,9.5,13,15.0,26.0,66.2*,57.2*,99.99,999.9,10000
10014,99999,20201005,58.6,13,45.4,13,9999.9,0,9999.9,0,6.2,13,8.9,13,14.0,999.9,62.6*,53.6*,0.00I,999.9,0
10014,99999,20201006,58.6,9,45.8,9,9999.9,0,9999.9,0,6.2,9,6.0,9,8.0,999.9,60.8*,55.4*,99.99,999.9,10000
10014,99999,20201007,53.8,8,49.6,8,9999.9,0,9999.9,0,6.2,8,7.0,8,8.9,999.9,57.2*,51.8*,99.99,999.9,10000
10014,99999,20201008,50.6,12,49.2,12,9999.9,0,9999.9,0,6.2,12,5.6,12,15.0,999.9,53.6*,50.0*,99.99,999.9,10000
10014,99999,20201009,46.0,12,43.4,12,9999.9,0,9999.9,0,6.2,12,8.6,12,13.0,999.9,48.2*,44.6*,99.99,999.9,10000
10014,99999,20201011,49.3,11,42.6,11,9999.9,0,9999.9,0,6.2,11,9.0,11,15.0,999.9,55.4*,41.0*,0.00I,999.9,0
10014,99999,20201012,47.6,14,41.9,14,9999.9,0,9999.9,0,6.2,14,3.8,14,8.0,999.9,53.6*,42.8*,99.99,999.9,10000
10014,99999,20201013,54.5,6,39.5,6,9999.9,0,9999.9,0,6.2,6,4.3,6,6.0,999.9,57.2*,51.8*,0.00I,999.9,0
10014,99999,20201014,51.4,9,39.8,9,9999.9,0,9999.9,0,6.2,9,5.2,9,8.9,999.9,53.6*,46.4*,0.00I,999.9,0
10014,99999,20201015,53.1,7,43.1,7,9999.9,0,9999.9,0,6.2,7,4.4,7,6.0,999.9,55.4*,48.2*,0.00I,999.9,0
10014,99999,20201016,52.6,7,41.5,7,9999.9,0,9999.9,0,6.2,7,6.6,7,8.0,999.9,53.6*,50.0*,0.00I,999.9,0
10014,99999,20201018,43.8,13,33.1,13,9999.9,0,9999.9,0,6.2,13,10.8,13,17.1,999.9,46.4*,41.0*,0.00I,999.9,0
10014,99999,20201019,42.8,14,35.0,14,9999.9,0,9999.9,0,6.2,14,7.1,14,15.0,999.9,46.4*,39.2*,99.99,999.9,10000
10014,99999,20201020,48.4,8,47.1,8,9999.9,0,9999.9,0,6.2,8,12.9,8,17.1,999.9,50.0*,46.4*,99.99,999.9,10000
10014,99999,20201021,53.3,7,52.6,7,9999.9,0,9999.9,0,6.2,7,7.8,7,9.9,999.9,55.4*,51.8*,99.99,999.9,10000
10014,99999,20201022,49.2,7,47.9,7,9999.9,0,9999.9,0,6.2,7,2.1,7,5.1,999.9,51.8*,46.4*,0.00I,999.9,0
10014,99999,20201023,46.8,10,37.4,10,9999.9,0,9999.9,0,6.2,10,6.3,10,11.1,999.9,48.2*,44.6*,0.00I,999.9,0
10014,99999,20201025,48.5,13,46.1,13,9999.9,0,9999.9,0,5.8,13,10.7,13,15.0,25.1,50.0*,46.4*,99.99,999.9,11000
10014,99999,20201026,48.8,14,42.7,14,9999.9,0,9999.9,0,6.2,14,10.8,14,15.0,999.9,51.8*,46.4*,99.99,999.9,10000
10014,99999,20201027,51.1,8,42.8,8,9999.9,0,9999.9,0,6.2,8,9.6,8,14.0,999.9,53.6*,48.2*,99.99,999.9,10000
10014,99999,20201028,46.7,7,44.9,7,9999.9,0,9999.9,0,5.9,7,14.3,7,22.0,45.1,48.2*,44.6*,99.99,999.9,11000
10014,99999,20201029,47.6,6,46.7,6,9999.9,0,9999.9,0,6.2,4,7.0,6,8.0,999.9,48.2*,46.4*,99.99,999.9,10000
10014,99999,20201030,49.8,10,46.4,10,9999.9,0,9999.9,0,6.2,10,11.3,10,19.0,28.9,53.6*,48.2*,99.99,999.9,10000
10014,99999,20201101,48.6,12,45.7,12,9999.9,0,9999.9,0,5.8,12,17.7,12,24.1,35.9,50.0*,46.4*,99.99,999.9,10000
10014,99999,20201102,49.2,14,45.9,14,9999.9,0,9999.9,0,6.1,14,8.4,14,14.0,20.0,50.0*,44.6*,99.99,999.9,10000
10014,99999,20201103,45.5,8,42.8,8,9999.9,0,9999.9,0,6.2,8,8.5,8,12.0,28.9,48.2*,42.8*,99.99,999.9,10000
10014,99999,20201104,44.8,8,42.3,8,9999.9,0,9999.9,0,6.2,8,9.9,8,14.0,999.9,46.4*,42.8*,99.99,999.9,10000
10014,99999,20201105,51.8,7,50.8,7,9999.9,0,9999.9,0,0.9,6,10.7,7,13.0,22.9,9999.9,9999.9,99.99,999.9,10000
10014,99999,20201106,47.5,10,46.9,10,9999.9,0,9999.9,0,5.8,10,3.8,10,7.0,999.9,50.0*,44.6*,99.99,999.9,10000
10014,99999,20201108,44.4,8,43.2,8,9999.9,0,9999.9,0,6.2,8,5.4,8,8.9,999.9,48.2*,42.8*,0.00I,999.9,100000
10014,99999,20201109,47.8,10,38.5,10,9999.9,0,9999.9,0,6.2,10,7.3,10,9.9,999.9,50.0*,44.6*,0.00I,999.9,0
10014,99999,20201110,47.7,7,44.3,7,9999.9,0,9999.9,0,6.2,7,4.7,7,6.0,999.9,48.2*,46.4*,99.99,999.9,10000
10014,99999,20201111,51.0,7,44.6,7,9999.9,0,9999.9,0,6.2,7,12.2,7,15.9,26.0,51.8*,50.0*,0.00I,999.9,0
10014,99999,20201112,52.8,7,39.7,7,9999.9,0,9999.9,0,6.2,7,13.1,7,15.0,999.9,53.6*,51.8*,0.00I,999.9,0
10014,99999,20201113,50.4,5,41.7,5,9999.9,0,9999.9,0,6.2,5,19.6,5,22.0,38.1,51.8*,48.2*,99.99,999.9,10000
10014,99999,20201115,52.4,14,48.7,14,9999.9,0,9999.9,0,5.8,14,14.7,14,19.0,31.1,53.6*,51.8*,99.99,999.9,10000
10014,99999,20201116,47.1,8,40.5,8,9999.9,0,9999.9,0,6.2,8,12.4,8,15.0,999.9,48.2*,46.4*,99.99,999.9,10000
10014,99999,20201117,50.2,9,49.4,9,9999.9,0,9999.9,0,5.5,9,11.9,9,15.9,26.0,51.8*,48.2*,99.99,999.9,10000
10014,99999,20201118,51.6,12,50.3,12,9999.9,0,9999.9,0,4.6,11,16.8,12,20.0,34.0,51.8*,50.0*,99.99,999.9,10000
10014,99999,20201119,36.7,8,32.0,8,9999.9,0,9999.9,0,5.7,7,20.5,8,28.9,48.0,41.0*,33.8*,99.99,999.9,11000
10014,99999,20201120,35.8,10,32.4,10,9999.9,0,9999.9,0,6.2,10,7.4,10,12.0,999.9,37.4*,33.8*,0.00I,999.9,0
10014,99999,20201122,44.6,12,40.4,12,9999.9,0,9999.9,0,6.2,12,16.6,12,26.0,42.0,46.4*,41.0*,99.99,999.9,10000
10014,99999,20201123,42.8,17,41.1,17,9999.9,0,9999.9,0,6.1,17,9.7,17,14.0,26.0,46.4*,39.2*,99.99,999.9,10000
10014,99999,20201124,47.7,15,46.6,15,9999.9,0,9999.9,0,5.5,15,9.3,15,14.0,24.1,50.0*,46.4*,99.99,999.9,10000
10014,99999,20201125,45.7,19,44.5,19,9999.9,0,9999.9,0,5.6,18,6.6,19,17.1,28.0,50.0*,41.0*,99.99,999.9,110000
10014,99999,20201126,39.8,18,38.1,18,9999.9,0,9999.9,0,6.2,18,3.8,18,7.0,15.0,42.8*,37.4*,99.99,999.9,10000
10014,99999,20201127,39.8,9,31.2,9,9999.9,0,9999.9,0,6.2,9,10.1,9,12.0,999.9,41.0*,37.4*,0.00I,999.9,0
10014,99999,20201129,42.3,8,37.9,8,9999.9,0,9999.9,0,6.2,8,11.9,8,15.0,27.0,42.8*,41.0*,99.99,999.9,10000
10014,99999,20201130,44.6,14,43.3,14,9999.9,0,9999.9,0,5.9,14,7.4,14,12.0,999.9,46.4*,42.8*,99.99,999.9,10000
10014,99999,20201201,39.3,12,34.2,12,9999.9,0,9999.9,0,6.2,12,4.3,12,12.0,999.9,42.8*,37.4*,0.00I,999.9,0
10014,99999,20201202,43.5,12,38.8,12,9999.9,0,9999.9,0,6.1,12,17.5,12,21.0,35.0,44.6*,42.8*,99.99,999.9,10000
10014,99999,20201203,39.6,14,37.0,14,9999.9,0,9999.9,0,6.2,14,11.6,14,15.0,999.9,41.0*,37.4*,99.99,999.9,10000
10014,99999,20201204,41.2,10,27.3,10,9999.9,0,9999.9,0,6.2,10,6.3,10,14.0,999.9,42.8*,41.0*,99.99,999.9,10000
10014,99999,20201206,43.4,6,32.9,6,9999.9,0,9999.9,0,6.2,6,7.0,6,9.9,999.9,44.6*,41.0*,0.00I,999.9,0
10014,99999,20201207,41.1,14,40.1,14,9999.9,0,9999.9,0,6.2,14,3.5,13,6.0,999.9,42.8*,39.2*,99.99,999.9,10000
10014,99999,20201208,46.2,10,34.2,10,9999.9,0,9999.9,0,6.2,10,7.9,10,12.0,999.9,46.4*,42.8*,99.99,999.9,10000
10014,99999,20201209,43.0,12,32.0,12,9999.9,0,9999.9,0,6.2,12,9.1,12,13.0,999.9,44.6*,41.0*,0.00I,999.9,0
10014,99999,20201210,44.6,14,31.7,14,9999.9,0,9999.9,0,6.2,13,10.6,13,15.9,999.9,9999.9,9999.9,0.00I,999.9,0
10014,99999,20201211,41.6,9,24.2,9,9999.9,0,9999.9,0,6.2,9,14.9,9,20.0,25.1,42.8*,41.0*,0.00I,999.9,0
10014,99999,20201213,43.0,10,31.2,9,9999.9,0,9999.9,0,6.2,10,5.9,10,9.9,999.9,44.6*,39.2*,0.00I,999.9,0
10014,99999,20201214,45.2,14,35.1,14,9999.9,0,9999.9,0,6.2,14,20.5,14,26.0,35.9,48.2*,42.8*,99.99,999.9,10000
10014,99999,20201216,45.9,8,43.5,8,9999.9,0,9999.9,0,6.2,8,10.6,8,13.0,999.9,48.2*,44.6*,99.99,999.9,10000
10014,99999,20201217,45.8,13,43.9,13,9999.9,0,9999.9,0,6.0,13,11.4,13,18.1,999.9,46.4*,44.6*,99.99,999.9,10000
10014,99999,20201218,47.6,13,46.0,13,9999.9,0,9999.9,0,4.8,13,15.3,13,17.1,999.9,48.2*,46.4*,99.99,999.9,10000
10014,99999,20201220,45.3,5,42.8,5,9999.9,0,9999.9,0,6.1,5,16.8,5,31.1,50.5,46.4*,44.6*,99.99,999.9,11000
10014,99999,20201221,43.4,14,42.0,14,9999.9,0,9999.9,0,6.2,14,11.4,14,15.9,28.0,44.6*,42.8*,99.99,999.9,10000
10014,99999,20201222,42.4,13,40.4,13,9999.9,0,9999.9,0,6.2,13,10.7,13,15.9,24.1,44.6*,41.0*,99.99,999.9,10000
10014,99999,20201223,39.0,9,36.8,9,9999.9,0,9999.9,0,6.2,9,5.1,9,8.0,999.9,41.0*,35.6*,99.99,999.9,10000
10014,99999,20201227,41.2,8,39.0,8,9999.9,0,9999.9,0,6.2,8,15.4,8,19.0,29.9,42.8*,39.2*,99.99,999.9,10000
10014,99999,20201228,40.0,14,33.4,14,9999.9,0,9999.9,0,6.2,14,7.2,14,14.0,21.0,41.0*,39.2*,99.99,999.9,10000
10014,99999,20201229,38.9,7,35.3,7,9999.9,0,9999.9,0,6.2,7,1.9,7,4.1,999.9,39.2*,37.4*,0.00I,999.9,0
10014,99999,20201230,39.7,7,34.6,7,9999.9,0,9999.9,0,6.2,7,4.4,7,12.0,999.9,41.0*,39.2*,0.00I,999.9,0
10020,99999,20200101,5.8,23,1.6,23,994.4,23,993.6,23,999.9,0,10.6,23,15.5,999.9,8.4*,2.3*,0.00I,999.9,0
10020,99999,20200102,4.2,22,-0.1,22,994.9,22,994.1,22,999.9,0,12.2,22,17.5,999.9,7.5*,-0.4*,0.00I,999.9,0
10020,99999,20200103,2.3,23,-1.4,23,991.3,23,990.5,23,999.9,0,16.8,23,19.4,999.9,5.0*,-0.6,0.00I,999.9,0
10020,99999,20200104,4.9,23,2.0,23,990.9,23,990.1,23,999.9,0,18.2,23,21.4,999.9,6.8*,2.5,0.00I,999.9,0
10020,99999,20200105,6.9,20,3.2,20,1000.3,20,999.4,20,999.9,0,10.0,20,17.5,999.9,8.4*,5.2*,0.00I,999.9,0
10020,99999,20200106,6.9,20,3.0,20,1001.1,20,1000.3,20,999.9,0,17.0,20,29.1,999.9,10.0*,4.8*,0.00I,999.9,0
10020,99999,20200107,10.5,24,7.6,24,991.0,24,990.1,24,999.9,0,33.7,24,50.5,999.9,18.0*,5.5,0.00I,999.9,0
10020,99999,20200108,23.2,21,20.8,21,980.3,21,979.5,21,999.9,0,36.9,21,46.6,999.9,26.2*,18.1*,0.00I,999.9,0
10020,99999,20200109,13.4,23,9.0,23,993.0,23,992.2,23,999.9,0,30.5,23,40.8,999.9,19.2*,8.2*,0.00I,999.9,0
10020,99999,20200110,6.6,21,2.0,21,1007.8,21,1006.9,21,999.9,0,18.3,21,25.3,999.9,9.5*,5.7*,0.00I,999.9,0
10020,99999,20200111,4.5,17,0.4,17,1009.4,17,1008.5,17,999.9,0,9.4,17,13.6,999.9,5.7*,1.9*,0.00I,999.9,0
10020,99999,20200112,1.8,23,-2.3,23,1003.1,23,1002.3,23,999.9,0,8.8,23,13.6,999.9,3.0,0.7*,0.00I,999.9,0
10020,99999,20200113,3.2,20,-1.0,20,1002.0,20,1001.2,20,999.9,0,13.7,20,21.4,999.9,6.3,-0.9*,0.00I,999.9,0
10020,99999,20200114,5.1,23,1.5,23,999.9,23,999.0,23,999.9,0,18.5,23,21.4,999.9,5.7*,4.5*,0.00I,999.9,0
10020,99999,20200115,2.0,23,-1.6,23,1000.2,23,999.4,23,999.9,0,14.1,23,19.4,999.9,3.9,-0.2*,0.00I,999.9,0
10020,99999,20200116,4.0,22,0.5,22,1003.8,22,1002.9,22,999.9,0,20.9,22,23.3,999.9,5.5,2.5*,0.00I,999.9,0
10020,99999,20200117,2.5,22,-1.1,22,1008.6,22,1007.7,22,999.9,0,10.0,22,19.4,999.9,8.6*,-0.9*,0.00I,999.9,0
10020,99999,20200118,14.0,23,10.0,23,1002.1,23,1001.3,23,999.9,0,17.3,23,31.1,999.9,26.8,2.8*,0.00I,999.9,0
10020,99999,20200119,16.8,23,14.8,23,993.9,23,993.0,23,999.9,0,20.4,23,31.1,999.9,27.0*,8.8*,0.00I,999.9,0
10020,99999,20200120,20.1,23,18.2,23,987.8,23,987.0,23,999.9,0,13.9,23,21.4,999.9,25.9*,12.7*,0.00I,999.9,0
10020,99999,20200121,5.4,21,2.0,21,1002.0,21,1001.1,21,999.9,0,17.8,21,25.3,999.9,12.4*,3.2*,0.00I,999.9,0
10020,99999,20200122,2.0,23,-2.4,23,1013.3,23,1012.4,23,999.9,0,10.4,23,15.5,999.9,4.5*,-5.4*,0.00I,999.9,0
10020,99999,20200123,3.7,22,-0.8,22,1007.8,22,1006.9,22,999.9,0,28.3,22,36.9,999.9,5.9*,-6.9,0.00I,999.9,0
10020,99999,20200124,4.5,23,0.1,23,1013.3,23,1012.4,23,999.9,0,20.3,23,29.1,999.9,10.2,-0.0*,0.00I,999.9,0
10020,99999,20200125,2.0,24,-4.9,24,1017.9,24,1017.0,24,999.9,0,11.5,24,17.5,999.9,5.4*,-2.7*,0.00I,999.9,0
10020,99999,20200126,9.6,23,0.6,23,1016.7,23,1015.9,23,999.9,0,9.1,23,15.5,999.9,16.9*,-2.9,0.00I,999.9,0
10020,99999,20200127,16.2,22,6.7,22,1014.7,22,1013.8,22,999.9,0,19.0,22,27.2,999.9,19.6,12.4*,0.00I,999.9,0
10020,99999,20200128,14.6,22,2.5,22,1014.5,22,1013.7,22,999.9,0,16.9,22,21.4,22.5,18.1*,12.0*,0.00I,999.9,0
10020,99999,20200129,16.0,22,4.0,22,1010.6,22,1009.8,22,999.9,0,11.1,22,17.5,999.9,20.3*,7.9,0.00I,999.9,0
10020,99999,20200130,17.4,21,7.9,21,1000.3,21,999.5,21,999.9,0,10.6,21,19.4,999.9,22.5*,12.6*,0.00I,999.9,0
10020,99999,20200131,13.4,22,9.0,22,994.4,22,993.6,22,999.9,0,10.6,22,15.5,999.9,26.8*,6.3*,0.00I,999.9,0
10020,99999,20200201,11.4,24,8.7,24,987.5,24,986.7,24,999.9,0,15.7,24,21.4,999.9,14.7,6.6,0.00I,999.9,0
10020,99999,20200202,8.3,22,5.4,22,981.5,22,980.7,22,999.9,0,15.7,22,27.2,999.9,15.6,-2.7*,0.00I,999.9,0
10020,99999,20200203,-6.9,22,-11.5,22,983.6,22,982.8,22,999.9,0,23.8,22,29.1,999.9,-3.8*,-9.6*,0.00I,999.9,0
10020,99999,20200204,-5.0,22,-11.2,22,988.4,22,987.5,22,999.9,0,17.9,22,23.3,999.9,1.2*,-11.7,0.00I,999.9,0
10020,99999,20200205,-2.4,23,-9.8,23,995.4,23,994.5,23,999.9,0,11.7,23,17.5,999.9,3.7*,-7.8*,0.00I,999.9,0
10020,99999,20200206,-4.5,23,-10.3,23,1006.5,23,1005.6,23,999.9,0,13.0,23,17.5,999.9,-0.8,-10.5*,0.00I,999.9,0
10020,99999,20200207,7.5,24,3.8,24,989.2,24,988.3,24,999.9,0,29.2,24,38.9,999.9,13.1,-9.9,0.00I,999.9,0
10020,99999,20200208,17.8,22,14.0,22,985.9,22,985.1,22,999.9,0,24.1,22,31.1,999.9,21.2,13.8*,0.00I,999.9,0
10020,99999,20200209,15.8,23,10.9,23,987.6,23,986.8,23,999.9,0,24.1,23,33.0,999.9,18.9*,13.3*,0.00I,999.9,0
10020,99999,20200210,11.9,22,6.9,22,983.0,22,982.2,22,999.9,0,23.0,22,27.2,28.4,14.7*,8.8*,0.00I,999.9,0
10020,99999,20200211,11.8,23,6.7,23,982.1,23,981.3,23,999.9,0,26.1,23,33.0,999.9,14.7,8.4*,0.00I,999.9,0
10020,99999,20200212,-3.5,22,-7.1,22,991.4,22,990.5,22,999.9,0,17.2,22,25.3,999.9,6.8*,-7.2*,0.00I,999.9,0
10020,99999,20200213,-5.9,22,-10.4,22,997.2,22,996.3,22,999.9,0,14.0,22,19.4,999.9,-2.9*,-7.2*,0.00I,999.9,0
10020,99999,20200214,-2.4,23,-6.2,23,1004.3,23,1003.4,23,999.9,0,16.2,23,23.3,999.9,-0.4,-5.4*,0.00I,999.9,0
10020,99999,20200215,-0.8,22,-6.1,22,1001.1,22,1000.3,22,999.9,0,13.9,22,21.4,999.9,8.1*,-8.9*,0.00I,999.9,0
10020,99999,20200216,13.0,22,7.4,22,993.0,22,992.1,22,999.9,0,13.2,22,19.4,999.9,19.2,5.4*,0.00I,999.9,0
10020,99999,20200217,-1.6,24,-5.6,24,990.4,24,989.5,24,999.9,0,11.4,24,13.6,999.9,5.0*,-6.3*,0.00I,999.9,0
10020,99999,20200218,-7.6,22,-11.9,22,988.9,22,988.1,22,999.9,0,20.6,22,31.1,999.9,-4.5*,-9.8*,0.00I,999.9,0
10020,99999,20200219,-4.5,23,-9.1,23,980.1,23,979.2,23,999.9,0,33.2,23,35.0,999.9,-2.6*,-6.0*,0.00I,999.9,0
10020,99999,20200220,-0.1,21,-4.4,21,981.4,21,980.5,21,999.9,0,28.0,21,35.0,999.9,1.8,-2.2*,0.00I,999.9,0
10020,99999,20200221,-4.7,24,-8.6,24,982.2,24,981.4,24,999.9,0,10.3,24,23.3,999.9,-0.8,-9.8*,0.00I,999.9,0
10020,99999,20200222,-8.6,24,-12.4,24,979.5,24,978.6,24,999.9,0,4.8,24,7.8,999.9,-6.9*,-11.7*,0.00I,999.9,0
10020,99999,20200223,-10.1,24,-14.1,24,985.2,24,984.3,24,999.9,0,8.7,24,13.6,999.9,-7.4,-13.4*,0.00I,999.9,0
10020,99999,20200224,-6.5,23,-10.6,23,988.5,23,987.7,23,999.9,0,18.6,23,20.0,23.5,-4.0,-11.0*,0.00I,999.9,0
10020,99999,20200225,-8.7,22,-13.8,22,990.5,22,989.6,22,999.9,0,17.8,22,19.4,999.9,-6.3*,-10.3*,0.00I,999.9,0
10020,99999,20200226,-8.3,23,-12.9,23,993.9,23,993.0,23,999.9,0,11.1,23,18.8,22.5,-3.3*,-14.4*,0.00I,999.9,0
10020,99999,20200227,-18.1,24,-22.8,24,999.7,24,998.8,24,999.9,0,10.7,24,13.6,999.9,-15.3*,-20.4*,0.00I,999.9,0
10020,99999,20200228,-22.8,24,-27.6,24,1006.4,24,1005.5,24,999.9,0,8.6,24,13.6,999.9,-18.9*,-25.4*,0.00I,999.9,0
10020,99999,20200229,-26.2,24,-31.3,24,1010.6,24,1009.7,24,999.9,0,3.9,20,5.8,999.9,-25.2,-27.4*,0.00I,999.9,0
10020,99999,20200301,-20.0,24,-24.8,24,1005.6,24,1004.6,24,999.9,0,5.3,22,7.8,999.9,-12.8*,-27.9,0.00I,999.9,0
10020,99999,20200302,-24.3,22,-29.3,22,1006.3,22,1005.4,22,999.9,0,10.2,22,13.6,999.9,-16.1*,-28.3*,0.00I,999.9,0
10020,99999,20200303,-25.7,24,-30.8,24,1015.9,24,1015.0,24,999.9,0,9.7,22,17.5,999.9,-12.5*,-31.7*,0.00I,999.9,0
10020,99999,20200304,-3.1,24,-6.6,24,1013.8,24,1012.9,24,999.9,0,24.8,24,31.1,31.7,3.7*,-21.3,0.00I,999.9,0
10020,99999,20200305,7.1,22,4.4,22,1007.8,22,1006.9,22,999.9,0,23.4,22,31.1,32.6,10.0,3.7*,0.00I,999.9,0
10020,99999,20200306,5.9,24,2.7,24,999.9,24,999.0,24,999.9,0,7.5,23,17.5,999.9,13.6,-0.8*,0.00I,999.9,0
10020,99999,20200307,9.8,23,7.5,23,995.9,23,995.0,23,999.9,0,10.2,13,25.3,999.9,14.7*,6.6*,0.00I,999.9,0
10020,99999,20200308,-10.9,23,-14.9,23,997.1,23,996.2,23,999.9,0,18.7,23,23.3,999.9,16.5*,-26.9*,0.00I,999.9,0
